"Buland Ltd"
"Trial Balance - Detailed"
"From 01/10/2020 To 30/09/2021"

"Posting Date","G/L Account No.","G/L Name","Doc. Type","Doc. No.","Source No.","Source Name",Debit,Credit,Amount,"Entry No."
29/03/2021,6150,"Nightingale Mortgage Interest",,GJ0059,2100,"Nightingale - Mortgage Interest Payment",1378.79,,2757.58,588
27/04/2021,6150,"Nightingale Mortgage Interest",,GJ0060,2100,"Nightingale - Mortgage Interest Payment",1378.79,,4136.37,692
27/05/2021,6150,"Nightingale Mortgage Interest",,GJ0072,6150,"Nightingale Mortgage Interest",1378.79,,5515.16,739
29/06/2021,6150,"Nightingale Mortgage Interest",,GJ0066,2100,"Nightingale - Mortgage Interest Payment",1378.79,,6893.95,955
27/07/2021,6150,"Nightingale Mortgage Interest",,GJ0092,2100,"Nightingale - Mortgage Interest Payment",1378.79,,8272.74,1021
27/08/2021,6150,"Nightingale Mortgage Interest",,GJ0001,2100,"Nightingale - Mortgage Interest Payment",1378.79,,9651.53,3629
27/09/2021,6150,"Nightingale Mortgage Interest",,GJ0002,2100,"Nightingale - Mortgage Interest Payment",1378.79,,11030.32,3633
,6150,"Nightingale Mortgage Interest","Closing Balance",,,,11030.32,0,11030.32,
,6165,"Robin's Repair & Maintenance","Opening Balance",,,,,,0,
03/03/2021,6165,"Robin's Repair & Maintenance",,PI0373,SUP0001,"UnderFloor Heating",1690.42,,1690.42,2860
05/03/2021,6165,"Robin's Repair & Maintenance",,PI0011,SUP0001,"DC Renovations",3000.00,,4690.42,530
05/03/2021,6165,"Robin's Repair & Maintenance",,PDN0001,SUP0001,"DC Renovations",,3000.00,1690.42,536
05/03/2021,6165,"Robin's Repair & Maintenance",,PI0242,SUP0001,"DC Renovations",3000.00,,4690.42,2423
10/03/2021,6165,"Robin's Repair & Maintenance",,PI0240,SUP0001,"The Under Floor Heating",278.18,,4968.60,2413
10/03/2021,6165,"Robin's Repair & Maintenance",,PI0591,SUP0001,"The Underfloor",278.18,,5246.78,3687
16/03/2021,6165,"Robin's Repair & Maintenance",,PI0012,SUP0001,"DC Renovations",9100.92,,14347.70,533
18/03/2021,6165,"Robin's Repair & Maintenance",,PI0252,SUP0001,lights.co.uk,306.30,,14654.00,2471
22/03/2021,6165,"Robin's Repair & Maintenance",,PI0013,SUP0001,"DC Renovations",4507.32,,19161.32,539
26/03/2021,6165,"Robin's Repair & Maintenance",,PI0014,SUP0001,"DC Renovations",4800.00,,23961.32,542
29/03/2021,6165,"Robin's Repair & Maintenance",,PI0253,SUP0001,lights.co.uk,28.80,,23990.12,2474
09/04/2021,6165,"Robin's Repair & Maintenance",,PI0246,SUP0001,"DC Renovations",5190.00,,29180.12,2441
26/04/2021,6165,"Robin's Repair & Maintenance",,PI0361,SUP0001,Ikea,413.95,,29594.07,2824
26/04/2021,6165,"Robin's Repair & Maintenance",,PI0362,SUP0001,ScrewFix,25.98,,29620.05,2827
26/04/2021,6165,"Robin's Repair & Maintenance",,PI0363,SUP0001,ScrewFix,12.65,,29632.70,2830
26/04/2021,6165,"Robin's Repair & Maintenance",,PI0461,SUP0001,Ikea,6.75,,29639.45,3124
28/04/2021,6165,"Robin's Repair & Maintenance",,PI0235,SUP0001,"DC Renovations",5504.90,,35144.35,2396
29/04/2021,6165,"Robin's Repair & Maintenance",,PI0243,SUP0001,Currys,368.99,,35513.34,2428
02/05/2021,6165,"Robin's Repair & Maintenance",,PI0257,SUP0001,"Richmond Council",593.88,,36107.22,2498
03/05/2021,6165,"Robin's Repair & Maintenance",,PI0357,SUP0001,B&Q,126.38,,36233.60,2812
03/05/2021,6165,"Robin's Repair & Maintenance",,PI0358,SUP0001,Wickes,3.00,,36236.60,2815
05/05/2021,6165,"Robin's Repair & Maintenance",,PI0355,SUP0001,Ikea,273.50,,36510.10,2806
05/05/2021,6165,"Robin's Repair & Maintenance",,PI0356,SUP0001,Ikea,12.05,,36522.15,2809
08/05/2021,6165,"Robin's Repair & Maintenance",,PI0350,SUP0001,Timpson,10.00,,36532.15,2791
08/05/2021,6165,"Robin's Repair & Maintenance",,PI0351,SUP0001,Timpson,25.00,,36557.15,2794
08/05/2021,6165,"Robin's Repair & Maintenance",,PI0353,SUP0001,"Mountain Warehouse",19.99,,36577.14,2800
08/05/2021,6165,"Robin's Repair & Maintenance",,PI0354,SUP0001,Brewers,39.85,,36616.99,2803
10/05/2021,6165,"Robin's Repair & Maintenance",,PI0604,SUP0001,"Chelsea T2 EU",40.00,,36656.99,3833
14/05/2021,6165,"Robin's Repair & Maintenance",,PI0605,SUP0001,"TIMPSON LTD",25.00,,36681.99,3838
18/05/2021,6165,"Robin's Repair & Maintenance",,PI0258,SUP0001,"Ashmore Property Services",198.00,,36879.99,2503
20/05/2021,6165,"Robin's Repair & Maintenance",,PI0606,SUP0001,WICKES,3.00,,36882.99,3843
20/05/2021,6165,"Robin's Repair & Maintenance",,PI0607,SUP0001,TIMPSON,10.00,,36892.99,3848
25/05/2021,6165,"Robin's Repair & Maintenance",,PI0609,SUP0001,WICKES,10.20,,36903.19,3858
28/05/2021,6165,"Robin's Repair & Maintenance",,PI0312,SUP0001,"DC Renovation",3275.00,,40178.19,2677
11/06/2021,6165,"Robin's Repair & Maintenance",,PI0339,SUP0001,B&Q,20.96,,40199.15,2758
11/06/2021,6165,"Robin's Repair & Maintenance",,PI0611,SUP0001,expresstest.co.uk,59.00,,40258.15,3868
,6165,"Robin's Repair & Maintenance","Closing Balance",,,,43258.15,3000,40258.15,
,6170,"Robin's Legal & Professional","Opening Balance",,,,,,0,
05/02/2021,6170,"Robin's Legal & Professional",,GJ0058,6170,"Robin - Mortgage Fee",1925.00,,1925.00,579
17/02/2021,6170,"Robin's Legal & Professional",,SJ0013,SUP0003,"Maher & Co.",380.00,,2305.00,595
17/02/2021,6170,"Robin's Legal & Professional",,SJ0014,SUP0003,"Maher & Co.",35.00,,2340.00,599
19/05/2021,6170,"Robin's Legal & Professional",,PI0347,SUP0001,Chestertons,84.00,,2424.00,2782
01/06/2021,6170,"Robin's Legal & Professional",,PI0259,SUP0001,"Concept Property Management",125.00,,2549.00,2508
14/07/2021,6170,"Robin's Legal & Professional",,PI0297,SUP0001,"Concept Property",125.00,,2674.00,2632
,6170,"Robin's Legal & Professional","Closing Balance",,,,2674,0,2674,
,6175,"Robin's Service Charge & Ground Rent","Opening Balance",,,,,,0,
,6175,"Robin's Service Charge & Ground Rent","Closing Balance",,,,0,0,0,
,6180,"Robin's Insurance","Opening Balance",,,,,,0,
,6180,"Robin's Insurance","Closing Balance",,,,0,0,0,
,6185,"Robin's Service Breakdown","Opening Balance",,,,,,0,
,6185,"Robin's Service Breakdown","Closing Balance",,,,0,0,0,
,6190,"Robin's - Mortgage Interest","Opening Balance",,,,,,0,
05/03/2021,6190,"Robin's - Mortgage Interest",,GJ0059,2100,"Robin - Mortgage Interest Payment",815.39,,815.39,587
06/04/2021,6190,"Robin's - Mortgage Interest",,GJ0060,2100,"Robin - Mortgage Interest Payment",815.39,,1630.78,693
05/05/2021,6190,"Robin's - Mortgage Interest",,GJ0072,6190,"Robin's - Mortgage Interest",815.39,,2446.17,737
07/05/2021,6190,"Robin's - Mortgage Interest",,GJ0066,2100,"Robin - Mortgage Interest Payment",815.39,,3261.56,956
05/07/2021,6190,"Robin's - Mortgage Interest",,GJ0092,2100,"Robin - Mortgage Interest Payment",815.39,,4076.95,1022
06/09/2021,6190,"Robin's - Mortgage Interest",,GJ0001,2100,"Robin - Mortgage Interest Payment",815.39,,4892.34,3630
,6190,"Robin's - Mortgage Interest","Closing Balance",,,,4892.34,0,4892.34,
,6210,"Wood's Repair & Maintenance","Opening Balance",,,,,,0,
,6210,"Wood's Repair & Maintenance","Closing Balance",,,,0,0,0,
,6215,"Wood's Legal & Professional","Opening Balance",,,,,,0,
,6215,"Wood's Legal & Professional","Closing Balance",,,,0,0,0,
,6220,"Wood's Insurance","Opening Balance",,,,,,0,
,6220,"Wood's Insurance","Closing Balance",,,,0,0,0,
,6225,"Wood's Service Breakdown","Opening Balance",,,,,,0,
,6225,"Wood's Service Breakdown","Closing Balance",,,,0,0,0,
,6230,"Wood - Mortgage Interest","Opening Balance",,,,,,0,
,6230,"Wood - Mortgage Interest","Closing Balance",,,,0,0,0,
,6310,"Kensington Repairs & Maintenance","Opening Balance",,,,,,0,
,6310,"Kensington Repairs & Maintenance","Closing Balance",,,,0,0,0,
,6315,"Kensington Legal & Professional","Opening Balance",,,,,,0,
,6315,"Kensington Legal & Professional","Closing Balance",,,,0,0,0,
,6320,"Kensington Insurance","Opening Balance",,,,,,0,
,6320,"Kensington Insurance","Closing Balance",,,,0,0,0,
,6325,"Kensington Service Breakdown","Opening Balance",,,,,,0,
,6325,"Kensington Service Breakdown","Closing Balance",,,,0,0,0,
,6330,"Kensingston - Mortgage Interest","Opening Balance",,,,,,0,
,6330,"Kensingston - Mortgage Interest","Closing Balance",,,,0,0,0,
,7000,Salaries,"Opening Balance",,,,,,0,
,7000,Salaries,"Closing Balance",,,,0,0,0,
,7100,"Directors' Salaries","Opening Balance",,,,,,0,
,7100,"Directors' Salaries","Closing Balance",,,,0,0,0,
,7200,"Employers NI Contributions","Opening Balance",,,,,,0,
,7200,"Employers NI Contributions","Closing Balance",,,,0,0,0,
,7250,"Employer's Pensions Contributions","Opening Balance",,,,,,0,
,7250,"Employer's Pensions Contributions","Closing Balance",,,,0,0,0,
,7300,"Other Deductions","Opening Balance",,,,,,0,
,7300,"Other Deductions","Closing Balance",,,,0,0,0,
,7350,"Statutory Sick Pay","Opening Balance",,,,,,0,
,7350,"Statutory Sick Pay","Closing Balance",,,,0,0,0,
,7400,"Statutory Maternity Pay","Opening Balance",,,,,,0,
,7400,"Statutory Maternity Pay","Closing Balance",,,,0,0,0,
,7450,"Statutory Paternity Pay","Opening Balance",,,,,,0,
,7450,"Statutory Paternity Pay","Closing Balance",,,,0,0,0,
,7500,"Statutory Adoption Pay","Opening Balance",,,,,,0,
,7500,"Statutory Adoption Pay","Closing Balance",,,,0,0,0,
,7550,"Recruitment Charges","Opening Balance",,,,,,0,
,7550,"Recruitment Charges","Closing Balance",,,,0,0,0,
,7600,"Rent & Rates","Opening Balance",,,,,,0,
,7600,"Rent & Rates","Closing Balance",,,,0,0,0,
,7650,"Repairs & Maintenance - Buildings","Opening Balance",,,,,,503.40999999999997,
06/10/2020,7650,"Repairs & Maintenance - Buildings",,PI0393,SUP0001,Dixons,79.99,,583.40,2920
,7650,"Repairs & Maintenance - Buildings","Closing Balance",,,,79.99,0,583.4,
,7700,"Buildings Insurance","Opening Balance",,,,,,0,
,7700,"Buildings Insurance","Closing Balance",,,,0,0,0,
,7750,"Gas and electric","Opening Balance",,,,,,0,
,7750,"Gas and electric","Closing Balance",,,,0,0,0,
,7800,"Phone & Mobile","Opening Balance",,,,,,0,
,7800,"Phone & Mobile","Closing Balance",,,,0,0,0,
,7850,"Internet Charges","Opening Balance",,,,,,0,
02/07/2021,7850,"Internet Charges",,PI0613,SUP0001,INTEREST,3.45,,3.45,3878
,7850,"Internet Charges","Closing Balance",,,,3.45,0,3.45,
,7900,"Motor Expenses","Opening Balance",,,,,,0,
,7900,"Motor Expenses","Closing Balance",,,,0,0,0,
,7950,"Motor Insurance","Opening Balance",,,,,,0,
,7950,"Motor Insurance","Closing Balance",,,,0,0,0,
,8000,"Travel & Entertainment","Opening Balance",,,,,,0,
08/08/2021,8000,"Travel & Entertainment",,PI0283,SUP0001,TFL,15.00,,15.00,2590
08/08/2021,8000,"Travel & Entertainment",,PI0284,SUP0001,"Pizza Exp",90.05,,105.05,2593
16/08/2021,8000,"Travel & Entertainment",,PI0277,SUP0001,"Giggling Sq",81.29,,186.34,2572
20/08/2021,8000,"Travel & Entertainment",,PI0275,SUP0001,Esure,47.36,,233.70,2566
23/08/2021,8000,"Travel & Entertainment",,PI0272,SUP0001,"Manchester Airport",235.50,,469.20,2557
23/08/2021,8000,"Travel & Entertainment",,PI0274,SUP0001,Toll,7.00,,476.20,2563
24/08/2021,8000,"Travel & Entertainment",,PI0270,SUP0001,"Messe Friedrichshafen",63.61,,539.81,2551
26/08/2021,8000,"Travel & Entertainment",,PI0269,SUP0001,Gotrentalcars,94.00,,633.81,2548
,8000,"Travel & Entertainment","Closing Balance",,,,633.81,0,633.81,
,8050,"Office Supplies","Opening Balance",,,,,,0,
,8050,"Office Supplies","Closing Balance",,,,0,0,0,
,8100,"Postage & Stationery","Opening Balance",,,,,,0,
,8100,"Postage & Stationery","Closing Balance",,,,0,0,0,
,8150,"Legal & Professional","Opening Balance",,,,,,0,
15/02/2021,8150,"Legal & Professional",,PI0585,SUP0003,"Maher & Co.",1260.00,,1260.00,3514
26/02/2021,8150,"Legal & Professional",,PI0464,SUP0001,Herath,948.00,,2208.00,3133
30/04/2021,8150,"Legal & Professional",,PI0017,SUP0001,"Herath Associates",3000.00,,5208.00,717
,8150,"Legal & Professional","Closing Balance",,,,5208,0,5208,
,8200,"Trade Mark","Opening Balance",,,,,,82,
,8200,"Trade Mark","Closing Balance",,,,0,0,82,
,8250,"Life Insurance","Opening Balance",,,,,,0,
04/01/2021,8250,"Life Insurance",,GJ0051,2100,"Life Insurnce",97.18,,97.18,449
05/02/2021,8250,"Life Insurance",,GJ0056,2100,"Bank - Coutts Account",97.18,,194.36,528
05/03/2021,8250,"Life Insurance",,GJ0055,8250,"Life Insurance",97.18,,291.54,469
05/05/2021,8250,"Life Insurance",,GJ0072,8250,"Life Insurance",97.18,,388.72,736
07/06/2021,8250,"Life Insurance",,GJ0066,2100,Insurance,97.18,,485.90,957
05/07/2021,8250,"Life Insurance",,GJ0093,2100,"Bank - Coutts Account",97.18,,583.08,1024
05/08/2021,8250,"Life Insurance",,GJ0105,8250,"Life Insurance",97.18,,680.26,1167
06/09/2021,8250,"Life Insurance",,GJ0005,2100,"Bank - Coutts Account",97.18,,777.44,3654
,8250,"Life Insurance","Closing Balance",,,,777.44,0,777.44,
,8300,"Bad Debts","Opening Balance",,,,,,0,
,8300,"Bad Debts","Closing Balance",,,,0,0,0,
,8350,"Depreciation - Buildings","Opening Balance",,,,,,0,
,8350,"Depreciation - Buildings","Closing Balance",,,,0,0,0,
,8400,"Depreciation - Office Equipment","Opening Balance",,,,,,0,
,8400,"Depreciation - Office Equipment","Closing Balance",,,,0,0,0,
,8450,"Depreciation - Furniture & Fittings","Opening Balance",,,,,,0,
,8450,"Depreciation - Furniture & Fittings","Closing Balance",,,,0,0,0,
,8500,"Depreciation - Plant & Machinery","Opening Balance",,,,,,0,
,8500,"Depreciation - Plant & Machinery","Closing Balance",,,,0,0,0,
,8550,"Depreciation - Vehicles","Opening Balance",,,,,,0,
,8550,"Depreciation - Vehicles","Closing Balance",,,,0,0,0,
,8600,"(Profit) / Loss on Sales of Assets","Opening Balance",,,,,,0,
,8600,"(Profit) / Loss on Sales of Assets","Closing Balance",,,,0,0,0,
,8650,"Bad Debits","Opening Balance",,,,,,0,
,8650,"Bad Debits","Closing Balance",,,,0,0,0,
,8700,"General Expenses","Opening Balance",,,,,,1073.9199999999998,
01/10/2020,8700,"General Expenses",,PI0401,SUP0001,Leaseplan,100.00,,1173.92,2944
01/10/2020,8700,"General Expenses",,PI0402,SUP0001,"Post Office",6.70,,1180.62,2947
01/10/2020,8700,"General Expenses",,PI0403,SUP0001,BP,56.36,,1236.98,2950
01/10/2020,8700,"General Expenses",,PI0404,SUP0001,"Post Office",6.70,,1243.68,2953
02/10/2020,8700,"General Expenses",,PI0396,SUP0001,Feya,8.50,,1252.18,2929
02/10/2020,8700,"General Expenses",,PI0397,SUP0001,"C Wala",7.00,,1259.18,2932
02/10/2020,8700,"General Expenses",,PI0398,SUP0001,"C Wala",13.50,,1272.68,2935
02/10/2020,8700,"General Expenses",,PI0399,SUP0001,Mantl,78.75,,1351.43,2938
03/10/2020,8700,"General Expenses",,PI0394,SUP0001,"C Wala",24.65,,1376.08,2923
03/10/2020,8700,"General Expenses",,PI0395,SUP0001,"C Wala",5.00,,1381.08,2926
07/10/2020,8700,"General Expenses",,PI0392,SUP0001,BP,59.04,,1440.12,2917
11/10/2020,8700,"General Expenses",,PI0384,SUP0001,Ivy,148.84,,1588.96,2893
12/10/2020,8700,"General Expenses",,PI0383,SUP0001,eggfreecake,29.99,,1618.95,2890
12/10/2020,8700,"General Expenses",,PI0387,SUP0001,Fego,36.34,,1655.29,2902
12/10/2020,8700,"General Expenses",,PI0389,SUP0001,Anteplier,80.50,,1735.79,2908
13/10/2020,8700,"General Expenses",,PI0553,SUP0001,"Two Rivers",2.30,,1738.09,3400
13/10/2020,8700,"General Expenses",,PI0554,SUP0001,BP,59.88,,1797.97,3403
14/10/2020,8700,"General Expenses",,PI0556,SUP0001,"C Wala",3.90,,1801.87,3409
14/10/2020,8700,"General Expenses",,PI0557,SUP0001,"Slough Bathroom",1716.40,,3518.27,3412
19/10/2020,8700,"General Expenses",,PI0564,SUP0001,"Council Tax",350.19,,3868.46,3433
20/10/2020,8700,"General Expenses",,PI0563,SUP0001,"Real Trade",16.99,,3885.45,3430
21/10/2020,8700,"General Expenses",,PI0458,SUP0001,Fego,47.70,,3933.15,3115
22/10/2020,8700,"General Expenses",,PI0456,SUP0001,Monty,13.45,,3946.60,3109
26/10/2020,8700,"General Expenses",,PI0451,SUP0001,"Post Office",2.45,,3949.05,3094
26/10/2020,8700,"General Expenses",,PI0452,SUP0001,"Post Office",4.70,,3953.75,3097
30/10/2020,8700,"General Expenses",,PI0449,SUP0001,"GBK Staines",52.50,,4006.25,3088
05/11/2020,8700,"General Expenses",,PI0547,SUP0001,Shell,57.12,,4063.37,3382
07/11/2020,8700,"General Expenses",,PI0544,SUP0001,Halford,40.99,,4104.36,3373
07/11/2020,8700,"General Expenses",,PI0546,SUP0001,Sainsburys,40.33,,4144.69,3379
12/11/2020,8700,"General Expenses",,PI0542,SUP0001,Shell,40.25,,4184.94,3367
12/11/2020,8700,"General Expenses",,PI0543,SUP0001,"C Wala",6.90,,4191.84,3370
14/11/2020,8700,"General Expenses",,PI0541,SUP0001,Endeavour,299.63,,4491.47,3364
17/11/2020,8700,"General Expenses",,PI0238,SUP0001,Leaseplan,15.00,,4506.47,2407
17/11/2020,8700,"General Expenses",,PI0540,SUP0001,BP,60.43,,4566.90,3361
23/11/2020,8700,"General Expenses",,PI0533,SUP0001,"Post Office",9.12,,4576.02,3340
25/11/2020,8700,"General Expenses",,PI0529,SUP0001,XtremeAuto,12.99,,4589.01,3328
27/11/2020,8700,"General Expenses",,PI0521,SUP0001,Apple,949.00,,5538.01,3304
28/11/2020,8700,"General Expenses",,PI0518,SUP0001,Apple,1662.60,,7200.61,3295
28/11/2020,8700,"General Expenses",,PI0519,SUP0001,"W London",6.50,,7207.11,3298
28/11/2020,8700,"General Expenses",,PI0520,SUP0001,Rosa,56.50,,7263.61,3301
29/11/2020,8700,"General Expenses",,PI0515,SUP0001,Currys,119.00,,7382.61,3286
30/11/2020,8700,"General Expenses",,PI0510,SUP0001,Adlink,141.00,,7523.61,3271
30/11/2020,8700,"General Expenses",,PI0511,SUP0001,TLC-Direct,331.16,,7854.77,3274
02/12/2020,8700,"General Expenses",,PI0509,SUP0001,Rontec,79.43,,7934.20,3268
04/12/2020,8700,"General Expenses",,PI0508,SUP0001,Patara,35.16,,7969.36,3265
06/12/2020,8700,"General Expenses",,PI0505,SUP0001,Apple,1662.60,,9631.96,3256
06/12/2020,8700,"General Expenses",,PI0506,SUP0001,Apple,949.00,,10580.96,3259
06/12/2020,8700,"General Expenses",,PI0507,SUP0001,Cote,51.58,,10632.54,3262
07/12/2020,8700,"General Expenses",,PI0503,SUP0001,Leaseplan,15.00,,10647.54,3250
08/12/2020,8700,"General Expenses",,PI0502,SUP0001,"Companies House",13.00,,10660.54,3247
10/12/2020,8700,"General Expenses",,PI0501,SUP0001,Newdays,150.00,,10810.54,3244
11/12/2020,8700,"General Expenses",,PI0497,SUP0001,Wagamama,32.65,,10843.19,3232
13/12/2020,8700,"General Expenses",,PI0498,SUP0001,Cote,26.44,,10869.63,3235
14/12/2020,8700,"General Expenses",,PI0496,SUP0001,Bill's,34.14,,10903.77,3229
15/12/2020,8700,"General Expenses",,PI0493,SUP0001,"Slough DT",1.29,,10905.06,3220
15/12/2020,8700,"General Expenses",,PI0495,SUP0001,"Slough DT",12.17,,10917.23,3226
17/12/2020,8700,"General Expenses",,PI0491,SUP0001,"Datchet Green",54.63,,10971.86,3214
20/12/2020,8700,"General Expenses",,PI0239,SUP0001,Zleep,65.82,,11037.68,2410
20/12/2020,8700,"General Expenses",,PI0490,SUP0001,BP,64.56,,11102.24,3211
21/12/2020,8700,"General Expenses",,PI0421,SUP0001,"City P",5.86,,11108.10,3004
21/12/2020,8700,"General Expenses",,PI0422,SUP0001,BA,16.00,,11124.10,3007
21/12/2020,8700,"General Expenses",,PI0423,SUP0001,Storesbaelts,29.91,,11154.01,3010
21/12/2020,8700,"General Expenses",,PI0424,SUP0001,Lagkagehuset,2.93,,11156.94,3013
26/12/2020,8700,"General Expenses",,PI0417,SUP0001,"Design Vintage",55.95,,11212.89,2992
29/12/2020,8700,"General Expenses",,PI0413,SUP0001,B&Q,10.00,,11222.89,2980
03/01/2021,8700,"General Expenses",,PI0517,SUP0001,"Credit Card Int",65.07,,11287.96,3292
05/01/2021,8700,"General Expenses",,PI0489,SUP0001,Screwfix,29.99,,11317.95,3208
05/01/2021,8700,"General Expenses",,PI0581,SUP0001,"Howden £46.49",92.98,,11410.93,3502
09/01/2021,8700,"General Expenses",,PI0583,SUP0001,"Wickes £60 correction",120.00,,11530.93,3508
19/01/2021,8700,"General Expenses",,PI0485,SUP0001,"ScrewFix £10 correction",20.00,,11550.93,3196
22/01/2021,8700,"General Expenses",,PI0482,SUP0001,Amazon,37.99,,11588.92,3187
26/01/2021,8700,"General Expenses",,PI0481,SUP0001,Msft,18.24,,11607.16,3184
29/01/2021,8700,"General Expenses",,PI0480,SUP0001,Experian,14.99,,11622.15,3181
31/01/2021,8700,"General Expenses",,PI0478,SUP0001,"Levent Cengiz",250.00,,11872.15,3175
31/01/2021,8700,"General Expenses",,PI0479,SUP0001,PP,49.40,,11921.55,3178
06/02/2021,8700,"General Expenses",,PI0473,SUP0001,ScrewFix,80.97,,12002.52,3160
06/02/2021,8700,"General Expenses",,PI0474,SUP0001,Esso,83.97,,12086.49,3163
06/02/2021,8700,"General Expenses",,PI0475,SUP0001,ScrewFix,59.34,,12145.83,3166
18/02/2021,8700,"General Expenses",,PI0470,SUP0001,Costco,216.53,,12362.36,3151
19/02/2021,8700,"General Expenses",,PI0468,SUP0001,"Royal Park",5.60,,12367.96,3145
24/02/2021,8700,"General Expenses",,PI0467,SUP0001,Shell,59.54,,12427.50,3142
25/02/2021,8700,"General Expenses",,PI0466,SUP0001,MSFT,9.12,,12436.62,3139
28/02/2021,8700,"General Expenses",,PI0462,SUP0001,Experian,14.99,,12451.61,3127
28/02/2021,8700,"General Expenses",,PI0463,SUP0001,Costa,7.10,,12458.71,3130
05/03/2021,8700,"General Expenses",,PI0371,SUP0001,"Esure Insurance",922.40,,13381.11,2854
15/03/2021,8700,"General Expenses",,PI0629,SUP0001,"EXPERIAN UK",14.99,,13396.10,3959
15/03/2021,8700,"General Expenses",,PI0629,SUP0001,"EXPERIAN UK",14.99,,13411.09,3960
25/03/2021,8700,"General Expenses",,PI0370,SUP0001,B&Q,15.00,,13426.09,2851
01/04/2021,8700,"General Expenses",,PI0249,SUP0001,CDN,72.00,,13498.09,2458
02/04/2021,8700,"General Expenses",,PI0254,SUP0001,Nespresso,57.10,,13555.19,2477
05/04/2021,8700,"General Expenses",,PI0245,SUP0001,"Simply Bus Insurance",362.07,,13917.26,2438
06/04/2021,8700,"General Expenses",,PI0248,SUP0001,Guardian,97.18,,14014.44,2453
15/04/2021,8700,"General Expenses",,PI0260,SUP0001,"Post Office",44.62,,14059.06,2513
17/04/2021,8700,"General Expenses",,PI0368,SUP0001,Meze,99.50,,14158.56,2845
23/04/2021,8700,"General Expenses",,PI0366,SUP0001,Dobsons,12.60,,14171.16,2839
25/04/2021,8700,"General Expenses",,PI0365,SUP0001,Microsoft,9.12,,14180.28,2836
28/04/2021,8700,"General Expenses",,PI0244,SUP0001,Currys,180.00,,14360.28,2433
28/04/2021,8700,"General Expenses",,PI0262,SUP0001,Shell,61.30,,14421.58,2523
29/04/2021,8700,"General Expenses",,PI0460,SUP0001,"Companies House",13.00,,14434.58,3121
02/05/2021,8700,"General Expenses",,PI0359,SUP0001,"Companies House",13.00,,14447.58,2818
02/05/2021,8700,"General Expenses",,PI0360,SUP0001,"Land Registry",6.00,,14453.58,2821
02/05/2021,8700,"General Expenses",,PI0603,SUP0001,"HM LAND REGISTRY",6.00,,14459.58,3828
08/05/2021,8700,"General Expenses",,PI0352,SUP0001,"Ping Pong",94.78,,14554.36,2797
09/05/2021,8700,"General Expenses",,PI0348,SUP0001,T2,40.00,,14594.36,2785
09/05/2021,8700,"General Expenses",,PI0349,SUP0001,123,57.56,,14651.92,2788
21/05/2021,8700,"General Expenses",,PI0346,SUP0001,Westfield,8.50,,14660.42,2779
22/05/2021,8700,"General Expenses",,PI0345,SUP0001,Westfield,9.50,,14669.92,2776
24/05/2021,8700,"General Expenses",,PI0315,SUP0001,"Land Registry",3.00,,14672.92,2686
24/05/2021,8700,"General Expenses",,PI0340,SUP0001,Microsoft,18.24,,14691.16,2761
24/05/2021,8700,"General Expenses",,PI0341,SUP0001,"Land Registry",6.00,,14697.16,2764
24/05/2021,8700,"General Expenses",,PI0608,SUP0001,"HM LAND REGISTRY",3.00,,14700.16,3853
26/05/2021,8700,"General Expenses",,PI0313,SUP0001,Shell,65.10,,14765.26,2680
29/05/2021,8700,"General Expenses",,PI0311,SUP0001,Cartier,290.00,,15055.26,2674
29/05/2021,8700,"General Expenses",,PI0610,SUP0001,"PING PONG JAM",94.75,,15150.01,3863
01/06/2021,8700,"General Expenses",,PI0308,SUP0001,Wordery,13.62,,15163.63,2665
01/06/2021,8700,"General Expenses",,PI0309,SUP0001,Nando,26.54,,15190.17,2668
01/06/2021,8700,"General Expenses",,PI0310,SUP0001,B&Q,19.00,,15209.17,2671
09/06/2021,8700,"General Expenses",,PI0305,SUP0001,B&Q,20.96,,15230.13,2656
09/06/2021,8700,"General Expenses",,PI0306,SUP0001,B&Q,31.90,,15262.03,2659
09/06/2021,8700,"General Expenses",,PI0307,SUP0001,B&Q,40.00,,15302.03,2662
11/06/2021,8700,"General Expenses",,PI0304,SUP0001,"The Rose",73.25,,15375.28,2653
11/06/2021,8700,"General Expenses",,PI0337,SUP0001,Express,59.00,,15434.28,2752
14/06/2021,8700,"General Expenses",,PI0335,SUP0001,123-reg,19.19,,15453.47,2746
14/06/2021,8700,"General Expenses",,PI0336,SUP0001,"Oven Doctor",125.00,,15578.47,2749
16/06/2021,8700,"General Expenses",,PI0334,SUP0001,Harrods,24.95,,15603.42,2743
19/06/2021,8700,"General Expenses",,PI0332,SUP0001,123-reg,33.58,,15637.00,2737
19/06/2021,8700,"General Expenses",,PI0333,SUP0001,Ryman,4.49,,15641.49,2740
20/06/2021,8700,"General Expenses",,PI0331,SUP0001,Outcome,150.00,,15791.49,2734
22/06/2021,8700,"General Expenses",,PI0344,SUP0001,Shopzu,15.00,,15806.49,2773
23/06/2021,8700,"General Expenses",,PI0330,SUP0001,Environfresh,7.20,,15813.69,2731
23/06/2021,8700,"General Expenses",,PI0342,SUP0001,"Meze Grill",40.90,,15854.59,2767
23/06/2021,8700,"General Expenses",,PI0343,SUP0001,O2,20.00,,15874.59,2770
23/06/2021,8700,"General Expenses",,PI0612,SUP0001,"WINDSOR MEZE GRILL KITCHEN",44.00,,15918.59,3873
